ortho;lemme;freqfilms;freqlivres;mode;temps;personne
réciterait;réciter;0,01;0,34;cnd;pre;3s
récitions;réciter;0,01;0,27;ind;imp;1p
réclameriez;réclamer;0,01;0,00;cnd;pre;2p
réclamerons;réclamer;0,01;0,07;ind;fut;1p
réclamions;réclamer;0,01;0,14;ind;imp;1p
réclamèrent;réclamer;0,01;0,61;ind;pas;3p
récolteraient;récolter;0,01;0,07;cnd;pre;3p
récompensa;récompenser;0,01;0,14;ind;pas;3s
réconcilia;réconcilier;0,01;0,07;ind;pas;3s
réconciliaient;réconcilier;0,01;0,34;ind;imp;3p
réconfortaient;réconforter;0,01;0,27;ind;imp;3p
réconforterai;réconforter;0,01;0,00;ind;fut;1s
réconforteras;réconforter;0,01;0,00;ind;fut;2s
réconforterez;réconforter;0,01;0,00;ind;fut;2p
récrivent;récrire;0,01;0,00;ind;pre;3p
récupéraient;récupérer;0,01;0,14;ind;imp;3p
récurait;récurer;0,01;0,14;ind;imp;3s
récurent;récurer;0,01;0,20;ind;pre;3p
récusait;récuser;0,01;0,41;ind;imp;3s
récuserons;récuser;0,01;0,00;ind;fut;1p
rédigeaient;rédiger;0,01;0,27;ind;imp;3p
rédigerais;rédiger;0,01;0,00;cnd;pre;1s
réduisaient;réduire;0,01;0,88;ind;imp;3p
réduisions;réduire;0,01;0,07;ind;imp;1p
réduisit;réduire;0,01;0,74;ind;pas;3s
réenclenches;réenclencher;0,01;0,00;ind;pre;2s
réessayiez;réessayer;0,01;0,00;ind;imp;2p
réexaminions;réexaminer;0,01;0,07;ind;imp;1p
réexpédiait;réexpédier;0,01;0,14;ind;imp;3s
réexpédions;réexpédier;0,01;0,00;imp;pre;1p
réfléchirent;réfléchir;0,01;0,34;ind;pas;3p
réformons;réformer;0,01;0,00;ind;pre;1p
réfrigèrent;réfrigérer;0,01;0,00;ind;pre;3p
réfugiai;réfugier;0,01;0,68;ind;pas;1s
réfugierais;réfugier;0,01;0,07;cnd;pre;1s
réfutent;réfuter;0,01;0,07;ind;pre;3p
référaient;référer;0,01;0,14;ind;imp;3p
référera;référer;0,01;0,00;ind;fut;3s
référerez;référer;0,01;0,14;ind;fut;2p
régalerais;régaler;0,01;0,07;cnd;pre;1s
régentent;régenter;0,01;0,00;ind;pre;3p
régentes;régenter;0,01;0,00;ind;pre;2s
régirait;régir;0,01;0,00;cnd;pre;3s
réglerions;régler;0,01;0,00;cnd;pre;1p
régnerais;régner;0,01;0,00;cnd;pre;2s
régulera;réguler;0,01;0,00;ind;fut;3s
régurgiteras;régurgiter;0,01;0,00;ind;fut;2s
réhabilitera;réhabiliter;0,01;0,00;ind;fut;3s
réincarnera;réincarner;0,01;0,00;ind;fut;3s
réincarneront;réincarner;0,01;0,00;ind;fut;3p
réincarnons;réincarner;0,01;0,00;ind;pre;1p
réincarnèrent;réincarner;0,01;0,00;ind;pas;3p
réinstalla;réinstaller;0,01;0,07;ind;pas;3s
réinstallent;réinstaller;0,01;0,07;ind;pre;3p
réinstallez;réinstaller;0,01;0,00;imp;pre;2p
réintégrait;réintégrer;0,01;0,34;ind;imp;3s
réinventa;réinventer;0,01;0,07;ind;pas;3s
réinventaient;réinventer;0,01;0,14;ind;imp;3p
réitérera;réitérer;0,01;0,00;ind;fut;3s
réjouirent;réjouir;0,01;0,14;ind;pas;3p
réjouissaient;réjouir;0,01;0,61;ind;imp;3p
réjouissiez;réjouir;0,01;0,00;ind;imp;2p
réjouissions;réjouir;0,01;0,07;ind;imp;1p
rénovait;rénover;0,01;0,07;ind;imp;3s
réorganisa;réorganiser;0,01;0,07;ind;pas;3s
réorganisait;réorganiser;0,01;0,14;ind;imp;3s
répandais;répandre;0,01;0,07;ind;imp;1s
répandraient;répandre;0,01;0,20;cnd;pre;3p
répara;réparer;0,01;0,41;ind;pas;3s
réparerez;réparer;0,01;0,00;ind;fut;2p
répartirent;répartir;0,01;0,07;ind;pas;3p
répartissait;répartir;0,01;0,41;ind;imp;3s
répartissent;répartir;0,01;0,41;ind;pre;3p
répartissons;répartir;0,01;0,00;imp;pre;1p
répercutait;répercuter;0,01;1,08;ind;imp;3s
répercuteront;répercuter;0,01;0,00;ind;fut;3p
répliquais;répliquer;0,01;0,14;ind;imp;1s
répliquais;répliquer;0,01;0,14;ind;imp;2s
répliquera;répliquer;0,01;0,07;ind;fut;3s
répliqueront;répliquer;0,01;0,00;ind;fut;3p
répliquèrent;répliquer;0,01;0,07;ind;pas;3p
réprimaient;réprimer;0,01;0,07;ind;imp;3p
réprimait;réprimer;0,01;0,20;ind;imp;3s
réprimandiez;réprimander;0,01;0,00;ind;imp;2p
réprimerai;réprimer;0,01;0,00;ind;fut;1s
réprimerez;réprimer;0,01;0,00;ind;fut;2p
réprouveront;réprouver;0,01;0,00;ind;fut;3p
réprouves;réprouver;0,01;0,20;ind;pre;2s
répugnaient;répugner;0,01;0,88;ind;imp;3p
répugnerait;répugner;0,01;0,07;cnd;pre;3s
réserva;réserver;0,01;0,88;ind;pas;3s
réserveriez;réserver;0,01;0,00;cnd;pre;2p
résiderez;résider;0,01;0,00;ind;fut;2p
résignait;résigner;0,01;1,76;ind;imp;3s
résigneront;résigner;0,01;0,00;ind;fut;3p
résilierait;résilier;0,01;0,00;cnd;pre;3s
résisterions;résister;0,01;0,00;cnd;pre;1p
résistèrent;résister;0,01;0,47;ind;pas;3p
résonnèrent;résonner;0,01;1,28;ind;pas;3p
résorberons;résorber;0,01;0,00;ind;fut;1p
résuma;résumer;0,01;0,68;ind;pas;3s
rétablirai;rétablir;0,01;0,07;ind;fut;1s
rétabliront;rétablir;0,01;0,07;ind;fut;3p
rétablissait;rétablir;0,01;0,88;ind;imp;3s
rétablisses;rétablir;0,01;0,00;sub;pre;2s
rétameras;rétamer;0,01;0,00;ind;fut;2s
rétorquait;rétorquer;0,01;1,35;ind;imp;3s
rétorquera;rétorquer;0,01;0,07;ind;fut;3s
rétracta;rétracter;0,01;0,34;ind;pas;3s
rétractait;rétracter;0,01;0,47;ind;imp;3s
rétreint;rétreindre;0,01;0,00;ind;pre;3s
rétrocède;rétrocéder;0,01;0,07;ind;pre;3s
réussît;réussir;0,01;0,34;sub;imp;3s
réverbère;réverbérer;0,01;0,07;ind;pre;3s
réverbérait;réverbérer;0,01;0,20;ind;imp;3s
réviserais;réviser;0,01;0,00;cnd;pre;1s
réviserait;réviser;0,01;0,00;cnd;pre;3s
révisiez;réviser;0,01;0,00;ind;imp;2p
révoltes;révolter;0,01;0,07;ind;pre;2s
révolutionna;révolutionner;0,01;0,14;ind;pas;3s
révolutionneront;révolutionner;0,01;0,00;ind;fut;3p
révoquais;révoquer;0,01;0,00;ind;imp;1s
révulsait;révulser;0,01;0,41;ind;imp;3s
révélai;révéler;0,01;0,41;ind;pas;1s
révérait;révérer;0,01;0,14;ind;imp;3s
réécouterez;réécouter;0,01;0,00;ind;fut;2p
réécrirai;réécrire;0,01;0,00;ind;fut;1s
réécrivaient;réécrire;0,01;0,00;ind;imp;3p
rééduque;rééduquer;0,01;0,07;ind;pre;3s
rééquipent;rééquiper;0,01;0,07;ind;pre;3p
réévaluez;réévaluer;0,01;0,00;imp;pre;2p
rîmes;rire;0,01;0,20;ind;pas;1p
rôdera;rôder;0,01;0,07;ind;fut;3s
rôdiez;rôder;0,01;0,00;ind;imp;2p
rôtissez;rôtir;0,01;0,00;imp;pre;2p
rôtissions;rôtir;0,01;0,00;ind;imp;1p
sablera;sabler;0,01;0,07;ind;fut;3s
sabordait;saborder;0,01;0,07;ind;imp;3s
saboterait;saboter;0,01;0,07;cnd;pre;3s
saboteront;saboter;0,01;0,00;ind;fut;3p
sabra;sabrer;0,01;0,00;ind;pas;3s
sabrerais;sabrer;0,01;0,00;cnd;pre;2s
sabres;sabrer;0,01;0,07;ind;pre;2s
sabres;sabrer;0,01;0,07;sub;pre;2s
saccade;saccader;0,01;0,07;ind;pre;3s
saccageait;saccager;0,01;0,27;ind;imp;3s
saccageraient;saccager;0,01;0,00;cnd;pre;3p
saccagiez;saccager;0,01;0,07;ind;imp;2p
sacrera;sacrer;0,01;0,00;ind;fut;3s
saillent;sailler;0,01;0,27;ind;pre;3p
sais;sais;0,01;0,00;imp;pre;2s
saisissaient;saisir;0,01;1,42;ind;imp;3p
saisissions;saisir;0,01;0,20;ind;imp;1p
salaient;saler;0,01;0,07;ind;imp;3p
salait;saler;0,01;0,14;ind;imp;3s
salisses;salir;0,01;0,00;sub;pre;2s
salivait;saliver;0,01;0,47;ind;imp;3s
salivez;saliver;0,01;0,00;ind;pre;2p
salons;saler;0,01;0,00;imp;pre;1p
salopent;saloper;0,01;0,14;ind;pre;3p
salopez;saloper;0,01;0,00;ind;pre;2p
saluiez;saluer;0,01;0,07;ind;imp;2p
sanctionnez;sanctionner;0,01;0,00;ind;pre;2p
saoula;saouler;0,01;0,07;ind;pas;3s
saoulaient;saouler;0,01;0,27;ind;imp;3p
saoulais;saouler;0,01;0,14;ind;imp;1s
saoulerait;saouler;0,01;0,14;cnd;pre;3s
sarclait;sarcler;0,01;0,47;ind;imp;3s
sarcle;sarcler;0,01;0,07;ind;pre;3s
satana;sataner;0,01;0,34;ind;pas;3s
satisfassent;satisfaire;0,01;0,07;sub;pre;3p
satisfit;satisfaire;0,01;0,47;ind;pas;3s
saturait;saturer;0,01;0,27;ind;imp;3s
saturent;saturer;0,01;0,00;ind;pre;3p
saturons;saturer;0,01;0,00;ind;pre;1p
sauces;saucer;0,01;0,00;ind;pre;2s
sautillait;sautiller;0,01;1,69;ind;imp;3s
sautillèrent;sautiller;0,01;0,14;ind;pas;3p
sautèrent;sauter;0,01;2,43;ind;pas;3p
sauvai;sauver;0,01;0,27;ind;pas;1s
sauvegardes;sauvegarder;0,01;0,00;ind;pre;2s
savates;savater;0,01;0,00;ind;pre;2s
savonnait;savonner;0,01;0,54;ind;imp;3s
savonnera;savonner;0,01;0,00;ind;fut;3s
savoura;savourer;0,01;0,47;ind;pas;3s
savouraient;savourer;0,01;0,54;ind;imp;3p
savourerait;savourer;0,01;0,07;cnd;pre;3s
savourerons;savourer;0,01;0,00;ind;fut;1p
savourions;savourer;0,01;0,14;ind;imp;1p
scalpa;scalper;0,01;0,07;ind;pas;3s
scalpait;scalper;0,01;0,00;ind;imp;3s
scalpera;scalper;0,01;0,07;ind;fut;3s
scandalisait;scandaliser;0,01;1,08;ind;imp;3s
scande;scander;0,01;0,41;imp;pre;2s
scande;scander;0,01;0,41;ind;pre;3s
scannais;scanner;0,01;0,00;ind;imp;1s
scanneront;scanner;0,01;0,00;ind;fut;3p
scelleront;sceller;0,01;0,14;ind;fut;3p
scellèrent;sceller;0,01;0,00;ind;pas;3p
schnouffe;schnouffer;0,01;0,07;ind;pre;3s
scia;scier;0,01;0,14;ind;pas;3s
sciait;scier;0,01;1,69;ind;imp;3s
sciera;scier;0,01;0,07;ind;fut;3s
scieront;scier;0,01;0,00;ind;fut;3p
scinderas;scinder;0,01;0,00;ind;fut;2s
scindez;scinder;0,01;0,00;imp;pre;2p
scintillaient;scintiller;0,01;2,64;ind;imp;3p
scintilleraient;scintiller;0,01;0,07;cnd;pre;3p
scièrent;scier;0,01;0,00;ind;pas;3p
sclérose;scléroser;0,01;0,00;ind;pre;3s
scléroserai;scléroser;0,01;0,00;ind;fut;1s
scotchais;scotcher;0,01;0,00;ind;imp;1s
scrutera;scruter;0,01;0,07;ind;fut;3s
scruterai;scruter;0,01;0,00;ind;fut;1s
scruteront;scruter;0,01;0,00;ind;fut;3p
sculptera;sculpter;0,01;0,14;ind;fut;3s
sculpteras;sculpter;0,01;0,07;ind;fut;2s
sculpterez;sculpter;0,01;0,07;ind;fut;2p
secondent;seconder;0,01;0,27;ind;pre;3p
secouai;secouer;0,01;1,82;ind;pas;1s
secouaient;secouer;0,01;3,24;ind;imp;3p
secoueraient;secouer;0,01;0,14;cnd;pre;3p
secouerais;secouer;0,01;0,14;cnd;pre;1s
secouerez;secouer;0,01;0,00;ind;fut;2p
secoueront;secouer;0,01;0,07;ind;fut;3p
secourra;secourir;0,01;0,00;ind;fut;3s
secouèrent;secouer;0,01;0,81;ind;pas;3p
secrètes;secréter;0,01;0,07;ind;pre;2s
secrètes;secréter;0,01;0,07;sub;pre;2s
segmentez;segmenter;0,01;0,00;imp;pre;2p
semblèrent;sembler;0,01;1,69;ind;pas;3p
serinais;seriner;0,01;0,07;ind;imp;1s
serinais;seriner;0,01;0,07;ind;imp;2s
serinait;seriner;0,01;0,54;ind;imp;3s
serine;seriner;0,01;0,47;ind;pre;1s
serine;seriner;0,01;0,47;ind;pre;3s
sermonnerai;sermonner;0,01;0,00;ind;fut;1s
serpente;serpenter;0,01;1,62;ind;pre;1s
serpente;serpenter;0,01;1,62;ind;pre;3s
serpentent;serpenter;0,01;0,27;ind;pre;3p
serrai;serrer;0,01;2,84;ind;pas;1s
serreront;serrer;0,01;0,20;ind;fut;3p
shampouine;shampouiner;0,01;0,07;ind;pre;3s
shooteraient;shooter;0,01;0,00;cnd;pre;3p
shooteras;shooter;0,01;0,07;ind;fut;2s
shootiez;shooter;0,01;0,00;ind;imp;2p
shootons;shooter;0,01;0,00;imp;pre;1p
shunte;shunter;0,01;0,07;ind;pre;1s
shunte;shunter;0,01;0,07;ind;pre;3s
sidérait;sidérer;0,01;0,20;ind;imp;3s
siffloterai;siffloter;0,01;0,00;ind;fut;1s
signalais;signaler;0,01;0,07;ind;imp;1s
signalerait;signaler;0,01;0,34;cnd;pre;3s
simplifiais;simplifier;0,01;0,00;ind;imp;1s
simplifient;simplifier;0,01;0,20;ind;pre;3p
simulerai;simuler;0,01;0,00;ind;fut;1s
simulerez;simuler;0,01;0,00;ind;fut;2p
simuliez;simuler;0,01;0,00;ind;imp;2p
singeaient;singer;0,01;0,34;ind;imp;3p
singiez;singer;0,01;0,00;ind;imp;2p
singularise;singulariser;0,01;0,27;imp;pre;2s
singularise;singulariser;0,01;0,27;ind;pre;3s
sirotaient;siroter;0,01;0,27;ind;imp;3p
siroterais;siroter;0,01;0,00;cnd;pre;1s
sirotiez;siroter;0,01;0,00;ind;imp;2p
situaient;situer;0,01;1,15;ind;imp;3p
situerai;situer;0,01;0,00;ind;fut;1s
situeraient;situer;0,01;0,00;cnd;pre;3p
situerais;situer;0,01;0,14;cnd;pre;1s
siéent;seoir;0,01;0,14;ind;pre;3p
siégeais;siéger;0,01;0,07;ind;imp;1s
siégerons;siéger;0,01;0,00;ind;fut;1p
skierai;skier;0,01;0,00;ind;fut;1s
snifferai;sniffer;0,01;0,07;ind;fut;1s
snobais;snober;0,01;0,00;ind;imp;2s
snoberez;snober;0,01;0,00;ind;fut;2p
socialisez;socialiser;0,01;0,00;ind;pre;2p
soigner;saler;0,01;0,00;ind;pre;2p
solda;solder;0,01;0,07;ind;pas;3s
soldait;solder;0,01;0,20;ind;imp;3s
soldent;solder;0,01;0,20;ind;pre;3p
solderais;solder;0,01;0,00;cnd;pre;1s
soldèrent;solder;0,01;0,07;ind;pas;3p
soliloque;soliloquer;0,01;0,34;imp;pre;2s
soliloque;soliloquer;0,01;0,34;ind;pre;1s
soliloque;soliloquer;0,01;0,34;ind;pre;3s
sollicita;solliciter;0,01;0,47;ind;pas;3s
sollicitait;solliciter;0,01;0,88;ind;imp;3s
solutionnons;solutionner;0,01;0,00;imp;pre;1p
somatise;somatiser;0,01;0,14;ind;pre;3s
sombrai;sombrer;0,01;0,41;ind;pas;1s
sombraient;sombrer;0,01;0,88;ind;imp;3p
sombrais;sombrer;0,01;0,68;ind;imp;1s
sombrais;sombrer;0,01;0,68;ind;imp;2s
sombrerais;sombrer;0,01;0,00;cnd;pre;2s
sombrerez;sombrer;0,01;0,00;ind;fut;2p
sommait;sommer;0,01;0,47;ind;imp;3s
sommiez;sommer;0,01;0,00;ind;imp;2p
somnolent;somnoler;0,01;0,68;ind;pre;3p
sondait;sonder;0,01;0,27;ind;imp;3s
sondions;sonder;0,01;0,00;ind;imp;1p
songeaient;songer;0,01;1,69;ind;imp;3p
sonnai;sonner;0,01;0,81;ind;pas;1s
sonnerez;sonner;0,01;0,14;ind;fut;2p
sonnât;sonner;0,01;0,34;sub;imp;3s
sonorise;sonoriser;0,01;0,07;ind;pre;3s
souciai;soucier;0,01;0,20;ind;pas;1s
soudait;souder;0,01;0,47;ind;imp;3s
souderait;souder;0,01;0,07;cnd;pre;3s
soudoyaient;soudoyer;0,01;0,07;ind;imp;3p
soufflerez;souffler;0,01;0,00;ind;fut;2p
souillaient;souiller;0,01;0,20;ind;imp;3p
souilleraient;souiller;0,01;0,00;cnd;pre;3p
soulagea;soulager;0,01;0,68;ind;pas;3s
soulageons;soulager;0,01;0,07;ind;pre;1p
souligniez;souligner;0,01;0,00;ind;imp;2p
soulèverez;soulever;0,01;0,00;ind;fut;2p
soulèveriez;soulever;0,01;0,00;cnd;pre;2p
soumettais;soumettre;0,01;0,41;ind;imp;1s
soumettions;soumettre;0,01;0,14;ind;imp;1p
soumettrait;soumettre;0,01;0,20;cnd;pre;3s
soupes;souper;0,01;0,00;ind;pre;2s
soupirais;soupirer;0,01;0,47;ind;imp;1s
soupirais;soupirer;0,01;0,47;ind;imp;2s
soupçonneriez;soupçonner;0,01;0,07;cnd;pre;2p
soupçonnèrent;soupçonner;0,01;0,14;ind;pas;3p
soupèrent;souper;0,01;0,20;ind;pas;3p
souque;souquer;0,01;0,07;imp;pre;2s
souque;souquer;0,01;0,07;ind;pre;3s
souriraient;sourire;0,01;0,14;cnd;pre;3p
sous-entendent;sous-entendre;0,01;0,00;ind;pre;3p
sous-entendrait;sous-entendre;0,01;0,00;cnd;pre;3s
sous-tendait;sous-tendre;0,01;0,20;ind;imp;3s
sous-tendent;sous-tendre;0,01;0,14;ind;pre;3p
sous-traitent;sous-traiter;0,01;0,00;ind;pre;3p
sous-évaluait;sous-évaluer;0,01;0,00;ind;imp;3s
souscrivais;souscrire;0,01;0,07;ind;imp;1s
soutînt;soutenir;0,01;0,07;sub;imp;3s
souvenions;souvenir;0,01;0,27;ind;imp;1p
souvinrent;souvenir;0,01;0,20;ind;pas;3p
soûlons;soûler;0,01;0,00;imp;pre;1p
soûlèrent;soûler;0,01;0,00;ind;pas;3p
speede;speeder;0,01;0,07;ind;pre;1s
speede;speeder;0,01;0,07;ind;pre;3s
spéculaient;spéculer;0,01;0,07;ind;imp;3p
squatteras;squatter;0,01;0,00;ind;fut;2s
squeezent;squeezer;0,01;0,00;ind;pre;3p
stabilisa;stabiliser;0,01;0,00;ind;pas;3s
stationnera;stationner;0,01;0,07;ind;fut;3s
statuerai;statuer;0,01;0,00;ind;fut;1s
statufièrent;statufier;0,01;0,00;ind;pas;3p
stimulaient;stimuler;0,01;0,07;ind;imp;3p
stimulez;stimuler;0,01;0,00;imp;pre;2p
stoppait;stopper;0,01;0,68;ind;imp;3s
stopperiez;stopper;0,01;0,00;cnd;pre;2p
stoppes;stopper;0,01;0,14;ind;pre;2s
stoppions;stopper;0,01;0,07;ind;imp;1p
strangula;stranguler;0,01;0,07;ind;pas;3s
stressera;stresser;0,01;0,00;ind;fut;3s
stresserai;stresser;0,01;0,00;ind;fut;1s
striaient;strier;0,01;0,20;ind;imp;3p
structures;structurer;0,01;0,00;ind;pre;2s
subissaient;subir;0,01;1,35;ind;imp;3p
subjective;subjectiver;0,01;0,00;ind;pre;3s
subjugua;subjuguer;0,01;0,34;ind;pas;3s
subjugues;subjuguer;0,01;0,07;ind;pre;2s
sublimes;sublimer;0,01;0,00;ind;pre;2s
submergeaient;submerger;0,01;0,14;ind;imp;3p
submergèrent;submerger;0,01;0,00;ind;pas;3p
subodorait;subodorer;0,01;0,41;ind;imp;3s
subsista;subsister;0,01;0,34;ind;pas;3s
subsistons;subsister;0,01;0,00;ind;pre;1p
subsistâmes;subsister;0,01;0,00;ind;pas;1p
substituai;substituer;0,01;0,07;ind;pas;1s
substituaient;substituer;0,01;0,41;ind;imp;3p
substituent;substituer;0,01;0,07;ind;pre;3p
substituerez;substituer;0,01;0,00;ind;fut;2p
subviendrait;subvenir;0,01;0,00;cnd;pre;3s
succomberai;succomber;0,01;0,07;ind;fut;1s
succomberais;succomber;0,01;0,00;cnd;pre;1s
succombes;succomber;0,01;0,00;ind;pre;2s
succéderai;succéder;0,01;0,00;ind;fut;1s
succéderas;succéder;0,01;0,00;ind;fut;2s
succéderiez;succéder;0,01;0,00;cnd;pre;2p
suerais;suer;0,01;0,00;cnd;pre;2s
suffisais;suffire;0,01;0,27;ind;imp;1s
suffisez;suffire;0,01;0,14;ind;pre;2p
suffoquerait;suffoquer;0,01;0,00;cnd;pre;3s
suffoqueront;suffoquer;0,01;0,07;ind;fut;3p
suggérai;suggérer;0,01;1,01;ind;pas;1s
suggérera;suggérer;0,01;0,07;ind;fut;3s
suggérerai;suggérer;0,01;0,07;ind;fut;1s
suggérions;suggérer;0,01;0,07;ind;imp;1p
suicidaient;suicider;0,01;0,14;ind;imp;3p
suicideriez;suicider;0,01;0,00;cnd;pre;2p
superposez;superposer;0,01;0,00;ind;pre;2p
superviserais;superviser;0,01;0,00;cnd;pre;1s
superviserons;superviser;0,01;0,00;ind;fut;1p
superviseront;superviser;0,01;0,07;ind;fut;3p
suppliai;supplier;0,01;0,81;ind;pas;1s
supplieriez;supplier;0,01;0,00;cnd;pre;2p
suppléait;suppléer;0,01;0,34;ind;imp;3s
supportai;supporter;0,01;0,14;ind;pas;1s
supposèrent;supposer;0,01;0,07;ind;pas;3p
supputait;supputer;0,01;0,88;ind;imp;3s
suralimentes;suralimenter;0,01;0,07;ind;pre;2s
surcharges;surcharger;0,01;0,00;ind;pre;2s
surchauffait;surchauffer;0,01;0,07;ind;imp;3s
surchauffez;surchauffer;0,01;0,00;ind;pre;2p
surclassait;surclasser;0,01;0,07;ind;imp;3s
surferas;surfer;0,01;0,00;ind;fut;2s
surinait;suriner;0,01;0,00;ind;imp;3s
surmenait;surmener;0,01;0,14;ind;imp;3s
surmontaient;surmonter;0,01;0,47;ind;imp;3p
surmontèrent;surmonter;0,01;0,07;ind;pas;3p
surnagent;surnager;0,01;0,27;ind;pre;3p
surnageons;surnager;0,01;0,00;ind;pre;1p
surnommaient;surnommer;0,01;0,14;ind;imp;3p
surnommera;surnommer;0,01;0,00;ind;fut;3s
surnommèrent;surnommer;0,01;0,00;ind;pas;3p
surpassaient;surpasser;0,01;0,07;ind;imp;3p
surpasseraient;surpasser;0,01;0,00;cnd;pre;3p
surpasseras;surpasser;0,01;0,00;ind;fut;2s
surpassât;surpasser;0,01;0,07;sub;imp;3s
surpaye;surpayer;0,01;0,00;ind;pre;3s
surprendrons;surprendre;0,01;0,07;ind;fut;1p
surprotégeais;surprotéger;0,01;0,00;ind;imp;1s
surprît;surprendre;0,01;0,47;sub;imp;3s
sursautaient;sursauter;0,01;0,54;ind;imp;3p
sursautez;sursauter;0,01;0,14;imp;pre;2p
sursautez;sursauter;0,01;0,14;ind;pre;2p
surveilla;surveiller;0,01;0,41;ind;pas;3s
surviendrait;survenir;0,01;0,34;cnd;pre;3s
survire;survirer;0,01;0,00;ind;pre;3s
survola;survoler;0,01;0,14;ind;pas;3s
survolions;survoler;0,01;0,14;ind;imp;1p
survécûmes;survivre;0,01;0,00;ind;pas;1p
suscitaient;susciter;0,01;1,49;ind;imp;3p
susciterait;susciter;0,01;0,20;cnd;pre;3s
suspendais;suspendre;0,01;0,07;ind;imp;1s
suspendit;suspendre;0,01;1,96;ind;pas;3s
suspendrez;suspendre;0,01;0,00;ind;fut;2p
susurrait;susurrer;0,01;0,74;ind;imp;3s
susurre;susurrer;0,01;1,01;imp;pre;2s
susurre;susurrer;0,01;1,01;ind;pre;3s
susurrerai;susurrer;0,01;0,00;ind;fut;1s
symboliserai;symboliser;0,01;0,00;ind;fut;1s
symboliserait;symboliser;0,01;0,00;cnd;pre;3s
sympathisaient;sympathiser;0,01;0,00;ind;imp;3p
sympathiserez;sympathiser;0,01;0,00;ind;fut;2p
synchronisaient;synchroniser;0,01;0,00;ind;imp;3p
synthétisent;synthétiser;0,01;0,00;ind;pre;3p
synthétisera;synthétiser;0,01;0,00;ind;fut;3s
sèmerai;semer;0,01;0,07;ind;fut;1s
sèmerais;semer;0,01;0,00;cnd;pre;2s
sèmeras;semer;0,01;0,00;ind;fut;2s
sèmerez;semer;0,01;0,00;ind;fut;2p
sèmerons;semer;0,01;0,07;ind;fut;1p
sèmeront;semer;0,01;0,07;ind;fut;3p
sèvres;sevrer;0,01;0,00;ind;pre;2s
sécha;sécher;0,01;0,61;ind;pas;3s
sécherez;sécher;0,01;0,00;ind;fut;2p
sécheront;sécher;0,01;0,07;ind;fut;3p
séchions;sécher;0,01;0,07;ind;imp;1p
sécrètes;sécréter;0,01;0,00;ind;pre;2s
sédentarise;sédentariser;0,01;0,00;ind;pre;3s
séjourneriez;séjourner;0,01;0,00;cnd;pre;2p
séjournerons;séjourner;0,01;0,00;ind;fut;1p
séjournes;séjourner;0,01;0,00;ind;pre;2s
séjourniez;séjourner;0,01;0,07;ind;imp;2p
sélectionnerais;sélectionner;0,01;0,00;cnd;pre;1s
sélections;sélecter;0,01;0,00;ind;imp;1p
séparai;séparer;0,01;0,14;ind;pas;1s
séparais;séparer;0,01;0,34;ind;imp;1s
séparâmes;séparer;0,01;0,34;ind;pas;1p
séquestraient;séquestrer;0,01;0,07;ind;imp;3p
tabasseraient;tabasser;0,01;0,00;cnd;pre;3p
tabassons;tabasser;0,01;0,07;imp;pre;1p
tabassons;tabasser;0,01;0,07;ind;pre;1p
tabassèrent;tabasser;0,01;0,00;ind;pas;3p
tabla;tabler;0,01;0,00;ind;pas;3s
tablais;tabler;0,01;0,00;ind;imp;2s
tablerez;tabler;0,01;0,00;ind;fut;2p
taguais;taguer;0,01;0,00;ind;imp;2s
tailla;tailler;0,01;1,01;ind;pas;3s
tailladent;taillader;0,01;0,07;ind;pre;3p
taillèrent;tailler;0,01;0,07;ind;pas;3p
tairaient;taire;0,01;0,07;cnd;pre;3p
tairait;taire;0,01;0,88;cnd;pre;3s
tallons;taller;0,01;0,00;ind;pre;1p
talonnait;talonner;0,01;0,47;ind;imp;3s
talonnons;talonner;0,01;0,00;ind;pre;1p
tambourinais;tambouriner;0,01;0,07;ind;imp;1s
tamponnait;tamponner;0,01;0,95;ind;imp;3s
tamponnera;tamponner;0,01;0,00;ind;fut;3s
tapas;taper;0,01;0,00;ind;pas;2s
taperaient;taper;0,01;0,07;cnd;pre;3p
taperez;taper;0,01;0,14;ind;fut;2p
taperiez;taper;0,01;0,00;cnd;pre;2p
tapinaient;tapiner;0,01;0,07;ind;imp;3p
tapinera;tapiner;0,01;0,07;ind;fut;3s
tapinerais;tapiner;0,01;0,00;cnd;pre;1s
tapira;tapir;0,01;0,07;ind;fut;3s
tapissaient;tapisser;0,01;0,88;ind;imp;3p
tapisserai;tapisser;0,01;0,00;ind;fut;1s
tapotent;tapoter;0,01;0,47;ind;pre;3p
tarabuste;tarabuster;0,01;0,47;ind;pre;1s
tarabuste;tarabuster;0,01;0,47;ind;pre;3s
tarabustent;tarabuster;0,01;0,07;ind;pre;3p
taraudent;tarauder;0,01;0,27;ind;pre;3p
tardai;tarder;0,01;0,34;ind;pas;1s
tarderiez;tarder;0,01;0,00;cnd;pre;2p
tardiez;tarder;0,01;0,07;ind;imp;2p
targuez;targuer;0,01;0,00;ind;pre;2p
taris;tarir;0,01;0,07;ind;pre;2s
tarissent;tarir;0,01;0,14;ind;pre;3p
tartines;tartiner;0,01;0,07;ind;pre;2s
tartines;tartiner;0,01;0,07;sub;pre;2s
tassaient;tasser;0,01;0,54;ind;imp;3p
tassait;tasser;0,01;2,03;ind;imp;3s
tasses;tasser;0,01;0,00;ind;pre;2s
